user_Id,email,product,rating
28446,cust28446@gmail.com,Payroll Account,4.0
28449,cust28449@gmail.com,Credit Card,3.5
28450,cust28450@gmail.com,Funds,4.0
28458,cust28458@gmail.com,Short-term deposits,4.5
28459,cust28459@gmail.com,Derivada Account,4.0
28463,cust28463@gmail.com,Payroll Account,4.0
28470,cust28470@gmail.com,Loans,2.0
28471,cust28471@gmail.com,Saving Account,4.0
28476,cust28476@gmail.com,Mas particular Account,4.0
28477,cust28477@gmail.com,Funds,4.5
28479,cust28479@gmail.com,Credit Card,4.0
28480,cust28480@gmail.com,Mas particular Account,4.0
28481,cust28481@gmail.com,Guarantees,4.0
28482,cust28482@gmail.com,Payroll Account,5.0
28486,cust28486@gmail.com,Pensions,3.0
28496,cust28496@gmail.com,Taxes,3.5
28497,cust28497@gmail.com,Long-term deposits,3.5
28499,cust28499@gmail.com,Long-term deposits,5.0
28500,cust28500@gmail.com,Derivada Account,3.0
28502,cust28502@gmail.com,Junior Account,4.0
28504,cust28504@gmail.com,Payroll Account,4.0
28506,cust28506@gmail.com,Securities,4.0
28507,cust28507@gmail.com,Mas particular Account,3.0
28509,cust28509@gmail.com,Long-term deposits,4.5
28511,cust28511@gmail.com,Taxes,4.0
28512,cust28512@gmail.com,Loans,4.0
28515,cust28515@gmail.com,e-account,4.0
28516,cust28516@gmail.com,Current Accounts,3.0
28519,cust28519@gmail.com,Long-term deposits,4.0
28524,cust28524@gmail.com,Mas particular Account,3.0
28527,cust28527@gmail.com,Current Accounts,5.0
28528,cust28528@gmail.com,Saving Account,4.0
28530,cust28530@gmail.com,Direct Debit,2.0
28537,cust28537@gmail.com,e-account,4.0
28538,cust28538@gmail.com,Direct Debit,4.5
28540,cust28540@gmail.com,Mas particular Account,2.0
28541,cust28541@gmail.com,Junior Account,4.0
28544,cust28544@gmail.com,Short-term deposits,3.0
28547,cust28547@gmail.com,Guarantees,4.5
28548,cust28548@gmail.com,Short-term deposits,4.0
28553,cust28553@gmail.com,e-account,5.0
28555,cust28555@gmail.com,particular Account,3.0
28557,cust28557@gmail.com,Short-term deposits,3.0
28559,cust28559@gmail.com,Funds,4.0
28562,cust28562@gmail.com,Long-term deposits,2.0
28564,cust28564@gmail.com,Saving Account,2.5
28566,cust28566@gmail.com,Current Accounts,2.0
28570,cust28570@gmail.com,Junior Account,4.0
28571,cust28571@gmail.com,Credit Card,5.0
28572,cust28572@gmail.com,Payroll,4.0
28574,cust28574@gmail.com,Guarantees,2.0
28575,cust28575@gmail.com,Loans,2.5
28579,cust28579@gmail.com,Pensions,3.5
28582,cust28582@gmail.com,Funds,3.5
28584,cust28584@gmail.com,Loans,4.0
28586,cust28586@gmail.com,Short-term deposits,4.0
28587,cust28587@gmail.com,Derivada Account,3.0
28589,cust28589@gmail.com,Mas particular Account,3.0
28593,cust28593@gmail.com,Short-term deposits,4.5
28595,cust28595@gmail.com,Credit Card,4.0
28599,cust28599@gmail.com,Home Account,4.5
28600,cust28600@gmail.com,particular Plus Account,4.0
28602,cust28602@gmail.com,Credit Card,3.5
28605,cust28605@gmail.com,Medium-term deposits,5.0
28608,cust28608@gmail.com,Derivada Account,4.0
28613,cust28613@gmail.com,Home Account,4.0
28614,cust28614@gmail.com,Payroll Account,3.0
28618,cust28618@gmail.com,Loans,4.0
28620,cust28620@gmail.com,Pensions,4.5
28622,cust28622@gmail.com,Pensions,3.0
28625,cust28625@gmail.com,particular Plus Account,4.0
28627,cust28627@gmail.com,Mortgage,3.0
28638,cust28638@gmail.com,Payroll Account,4.0
28639,cust28639@gmail.com,Short-term deposits,5.0
28640,cust28640@gmail.com,Short-term deposits,3.0
28641,cust28641@gmail.com,particular Plus Account,4.0
28643,cust28643@gmail.com,Mas particular Account,3.0
28647,cust28647@gmail.com,Taxes,4.0
28651,cust28651@gmail.com,Direct Debit,4.0
28653,cust28653@gmail.com,Saving Account,4.0
28654,cust28654@gmail.com,Loans,4.5
28655,cust28655@gmail.com,Junior Account,4.0
28657,cust28657@gmail.com,Derivada Account,3.0
28660,cust28660@gmail.com,Home Account,4.0
28661,cust28661@gmail.com,particular Plus Account,3.0
28664,cust28664@gmail.com,Mas particular Account,5.0
28669,cust28669@gmail.com,Direct Debit,2.0
28671,cust28671@gmail.com,Pensions,4.0
28673,cust28673@gmail.com,Long-term deposits,0.5
28674,cust28674@gmail.com,Guarantees,3.0
28678,cust28678@gmail.com,Home Account,4.0
28683,cust28683@gmail.com,Saving Account,3.0
28684,cust28684@gmail.com,Current Accounts,4.0
28686,cust28686@gmail.com,Saving Account,1.0
28687,cust28687@gmail.com,Mortgage,5.0
28689,cust28689@gmail.com,Guarantees,4.0
28692,cust28692@gmail.com,Credit Card,5.0
28696,cust28696@gmail.com,Funds,3.0
28698,cust28698@gmail.com,Payroll Account,3.5
28699,cust28699@gmail.com,Mortgage,5.0
28701,cust28701@gmail.com,Funds,2.0
28706,cust28706@gmail.com,Home Account,3.5
28707,cust28707@gmail.com,Pensions,0.5
28708,cust28708@gmail.com,Payroll,4.5
28711,cust28711@gmail.com,Payroll,2.0
28714,cust28714@gmail.com,e-account,4.0
28716,cust28716@gmail.com,Guarantees,4.0
28726,cust28726@gmail.com,Guarantees,4.5
28729,cust28729@gmail.com,Medium-term deposits,4.5
28730,cust28730@gmail.com,Payroll Account,4.0
28731,cust28731@gmail.com,Mas particular Account,4.0
28733,cust28733@gmail.com,Pensions,3.0
28734,cust28734@gmail.com,Home Account,3.5
28735,cust28735@gmail.com,Taxes,5.0
28737,cust28737@gmail.com,e-account,4.0
28739,cust28739@gmail.com,particular Account,3.5
28741,cust28741@gmail.com,Pensions,2.5
28744,cust28744@gmail.com,Loans,4.0
28747,cust28747@gmail.com,particular Account,3.0
28748,cust28748@gmail.com,particular Plus Account,4.5
28752,cust28752@gmail.com,Taxes,3.0
28753,cust28753@gmail.com,Funds,3.5
28754,cust28754@gmail.com,Loans,4.0
28755,cust28755@gmail.com,Pensions,2.0
28756,cust28756@gmail.com,Short-term deposits,4.5
28760,cust28760@gmail.com,Home Account,0.5
28761,cust28761@gmail.com,Securities,3.5
28762,cust28762@gmail.com,Long-term deposits,5.0
28763,cust28763@gmail.com,e-account,4.0
28768,cust28768@gmail.com,Guarantees,0.5
28770,cust28770@gmail.com,Mas particular Account,3.0
28772,cust28772@gmail.com,Pensions,4.0
28775,cust28775@gmail.com,Guarantees,5.0
28776,cust28776@gmail.com,particular Plus Account,3.0
28777,cust28777@gmail.com,Direct Debit,3.5
28778,cust28778@gmail.com,Long-term deposits,5.0
28780,cust28780@gmail.com,Short-term deposits,4.0
28781,cust28781@gmail.com,Long-term deposits,5.0
28783,cust28783@gmail.com,Mas particular Account,3.0
28786,cust28786@gmail.com,Junior Account,3.0
28789,cust28789@gmail.com,Direct Debit,4.5
28791,cust28791@gmail.com,Loans,4.0
28792,cust28792@gmail.com,Derivada Account,4.0
28793,cust28793@gmail.com,Mas particular Account,2.0
28795,cust28795@gmail.com,particular Plus Account,4.0
28796,cust28796@gmail.com,particular Account,5.0
28800,cust28800@gmail.com,particular Plus Account,4.0
28801,cust28801@gmail.com,particular Plus Account,4.0
28802,cust28802@gmail.com,Short-term deposits,4.5
28803,cust28803@gmail.com,Payroll,1.5
28809,cust28809@gmail.com,Junior Account,4.0
28810,cust28810@gmail.com,e-account,3.0
28825,cust28825@gmail.com,Credit Card,5.0
28832,cust28832@gmail.com,Mas particular Account,3.5
28833,cust28833@gmail.com,Loans,4.0
28835,cust28835@gmail.com,Junior Account,3.0
28836,cust28836@gmail.com,Taxes,4.0
28841,cust28841@gmail.com,Pensions,4.0
28842,cust28842@gmail.com,Pensions,3.0
28843,cust28843@gmail.com,Guarantees,4.0
28848,cust28848@gmail.com,Credit Card,2.0
28849,cust28849@gmail.com,Home Account,2.0
28851,cust28851@gmail.com,Guarantees,5.0
28855,cust28855@gmail.com,Mortgage,5.0
28859,cust28859@gmail.com,Credit Card,4.5
28863,cust28863@gmail.com,Short-term deposits,4.5
28864,cust28864@gmail.com,Pensions,4.0
28865,cust28865@gmail.com,Funds,2.0
28866,cust28866@gmail.com,Home Account,5.0
28867,cust28867@gmail.com,Guarantees,5.0
28873,cust28873@gmail.com,Home Account,4.0
28874,cust28874@gmail.com,Loans,4.0
28875,cust28875@gmail.com,Home Account,1.5
28878,cust28878@gmail.com,particular Plus Account,4.0
28879,cust28879@gmail.com,Current Accounts,4.5
28880,cust28880@gmail.com,Mas particular Account,3.5
28884,cust28884@gmail.com,Pensions,3.5
28888,cust28888@gmail.com,Loans,2.5
28891,cust28891@gmail.com,particular Plus Account,2.0
28892,cust28892@gmail.com,particular Plus Account,3.5
28893,cust28893@gmail.com,Securities,3.0
28894,cust28894@gmail.com,Credit Card,4.0
28895,cust28895@gmail.com,Payroll,4.0
28897,cust28897@gmail.com,Short-term deposits,3.0
28898,cust28898@gmail.com,Securities,5.0
28900,cust28900@gmail.com,particular Plus Account,4.5
28901,cust28901@gmail.com,Mortgage,3.0
28906,cust28906@gmail.com,Guarantees,5.0
28907,cust28907@gmail.com,particular Account,5.0
28908,cust28908@gmail.com,Payroll Account,3.5
28909,cust28909@gmail.com,e-account,4.5
28911,cust28911@gmail.com,particular Account,4.5
28912,cust28912@gmail.com,Payroll Account,3.5
28914,cust28914@gmail.com,Pensions,4.0
28916,cust28916@gmail.com,Pensions,4.0
28917,cust28917@gmail.com,Medium-term deposits,4.0
28921,cust28921@gmail.com,Securities,3.5
28922,cust28922@gmail.com,Pensions,5.0
28926,cust28926@gmail.com,Home Account,4.5
28929,cust28929@gmail.com,Pensions,3.5
28931,cust28931@gmail.com,Funds,2.0
28933,cust28933@gmail.com,e-account,3.0
28934,cust28934@gmail.com,Junior Account,5.0
28935,cust28935@gmail.com,Funds,3.0
28937,cust28937@gmail.com,Medium-term deposits,4.5
28938,cust28938@gmail.com,Home Account,4.0
28939,cust28939@gmail.com,Credit Card,4.0
28940,cust28940@gmail.com,Derivada Account,4.5
28944,cust28944@gmail.com,Mas particular Account,2.0
28945,cust28945@gmail.com,Pensions,5.0
28946,cust28946@gmail.com,Securities,4.0
28947,cust28947@gmail.com,Direct Debit,1.0
28949,cust28949@gmail.com,Mas particular Account,3.0
28958,cust28958@gmail.com,Saving Account,2.0
28960,cust28960@gmail.com,Pensions,2.5
28963,cust28963@gmail.com,Taxes,3.0
28964,cust28964@gmail.com,Pensions,3.0
28966,cust28966@gmail.com,Home Account,3.5
28969,cust28969@gmail.com,Mas particular Account,4.0
28973,cust28973@gmail.com,Saving Account,5.0
28977,cust28977@gmail.com,particular Account,4.0
28978,cust28978@gmail.com,Medium-term deposits,5.0
28979,cust28979@gmail.com,Payroll Account,3.0
28982,cust28982@gmail.com,e-account,5.0
28983,cust28983@gmail.com,Long-term deposits,5.0
28984,cust28984@gmail.com,Direct Debit,3.5
28985,cust28985@gmail.com,Taxes,1.0
28987,cust28987@gmail.com,Guarantees,4.0
28991,cust28991@gmail.com,Loans,1.0
28998,cust28998@gmail.com,Funds,3.5
28999,cust28999@gmail.com,Guarantees,3.0
29002,cust29002@gmail.com,Payroll Account,5.0
29003,cust29003@gmail.com,Pensions,4.0
29004,cust29004@gmail.com,Funds,3.0
29005,cust29005@gmail.com,Pensions,3.0
29006,cust29006@gmail.com,e-account,3.5
29008,cust29008@gmail.com,Direct Debit,3.5
29012,cust29012@gmail.com,Saving Account,3.5
29013,cust29013@gmail.com,Mortgage,4.0
29014,cust29014@gmail.com,Mortgage,5.0
29017,cust29017@gmail.com,Derivada Account,3.5
29018,cust29018@gmail.com,Payroll,4.0
29019,cust29019@gmail.com,Securities,3.0
29020,cust29020@gmail.com,Junior Account,4.0
29023,cust29023@gmail.com,Home Account,2.0
29025,cust29025@gmail.com,Long-term deposits,3.5
29026,cust29026@gmail.com,Loans,4.0
29027,cust29027@gmail.com,Guarantees,4.5
29030,cust29030@gmail.com,Medium-term deposits,3.0
29031,cust29031@gmail.com,Securities,3.0
29032,cust29032@gmail.com,Pensions,5.0
29035,cust29035@gmail.com,Pensions,5.0
29037,cust29037@gmail.com,Mortgage,5.0
29038,cust29038@gmail.com,Home Account,3.5
29039,cust29039@gmail.com,Saving Account,4.0
29040,cust29040@gmail.com,Credit Card,5.0
29042,cust29042@gmail.com,Long-term deposits,4.5
29045,cust29045@gmail.com,Payroll,5.0
29048,cust29048@gmail.com,Mortgage,4.0
29049,cust29049@gmail.com,Loans,4.0
29050,cust29050@gmail.com,particular Account,5.0
29053,cust29053@gmail.com,Payroll Account,5.0
29054,cust29054@gmail.com,particular Account,1.5
29056,cust29056@gmail.com,Medium-term deposits,3.0
29061,cust29061@gmail.com,Securities,5.0
29063,cust29063@gmail.com,Payroll,4.0
29067,cust29067@gmail.com,Mortgage,5.0
29068,cust29068@gmail.com,Mortgage,4.0
29071,cust29071@gmail.com,Junior Account,3.0
29074,cust29074@gmail.com,Current Accounts,4.0
29077,cust29077@gmail.com,Guarantees,4.0
29081,cust29081@gmail.com,Home Account,4.0
29082,cust29082@gmail.com,Home Account,3.5
29083,cust29083@gmail.com,Derivada Account,1.0
29084,cust29084@gmail.com,Short-term deposits,3.0
29085,cust29085@gmail.com,Medium-term deposits,4.0
29091,cust29091@gmail.com,Credit Card,4.0
29092,cust29092@gmail.com,particular Plus Account,2.5
29094,cust29094@gmail.com,Credit Card,4.5
29095,cust29095@gmail.com,Direct Debit,4.0
29097,cust29097@gmail.com,Current Accounts,4.0
29101,cust29101@gmail.com,Medium-term deposits,4.0
29103,cust29103@gmail.com,Pensions,4.5
29108,cust29108@gmail.com,Loans,3.5
29111,cust29111@gmail.com,Long-term deposits,4.0
29113,cust29113@gmail.com,particular Plus Account,4.0
29114,cust29114@gmail.com,Saving Account,4.5
29115,cust29115@gmail.com,Funds,5.0
29116,cust29116@gmail.com,Direct Debit,5.0
29117,cust29117@gmail.com,Current Accounts,4.0
29120,cust29120@gmail.com,Pensions,4.5
29121,cust29121@gmail.com,Current Accounts,5.0
29123,cust29123@gmail.com,Direct Debit,4.0
29126,cust29126@gmail.com,Mas particular Account,4.5
29128,cust29128@gmail.com,particular Plus Account,4.0
29129,cust29129@gmail.com,Credit Card,4.0
29131,cust29131@gmail.com,Mortgage,1.0
29132,cust29132@gmail.com,particular Plus Account,4.0
29133,cust29133@gmail.com,Pensions,5.0
29137,cust29137@gmail.com,Taxes,4.5
29138,cust29138@gmail.com,Current Accounts,4.0
29140,cust29140@gmail.com,Loans,4.5
29141,cust29141@gmail.com,Loans,3.0
29143,cust29143@gmail.com,Long-term deposits,5.0
29144,cust29144@gmail.com,Guarantees,3.5
29145,cust29145@gmail.com,e-account,4.0
29150,cust29150@gmail.com,Pensions,3.0
29151,cust29151@gmail.com,Pensions,2.5
29153,cust29153@gmail.com,Pensions,5.0
29154,cust29154@gmail.com,Pensions,4.0
29156,cust29156@gmail.com,Mas particular Account,1.5
29158,cust29158@gmail.com,Short-term deposits,3.5
29159,cust29159@gmail.com,Junior Account,4.0
29161,cust29161@gmail.com,Guarantees,4.0
29162,cust29162@gmail.com,Pensions,3.5
29165,cust29165@gmail.com,Medium-term deposits,3.0
29169,cust29169@gmail.com,Mortgage,1.5
29170,cust29170@gmail.com,Credit Card,4.0
29171,cust29171@gmail.com,Junior Account,4.5
29174,cust29174@gmail.com,Home Account,2.5
29175,cust29175@gmail.com,Direct Debit,3.5
29176,cust29176@gmail.com,Payroll Account,1.0
29177,cust29177@gmail.com,Mortgage,4.0
29178,cust29178@gmail.com,Mortgage,2.0
29179,cust29179@gmail.com,Pensions,3.5
29181,cust29181@gmail.com,Securities,3.5
29182,cust29182@gmail.com,Mas particular Account,5.0
29183,cust29183@gmail.com,Derivada Account,4.0
29185,cust29185@gmail.com,Saving Account,5.0
29186,cust29186@gmail.com,e-account,4.0
29189,cust29189@gmail.com,Pensions,4.5
29191,cust29191@gmail.com,Credit Card,4.0
29192,cust29192@gmail.com,Funds,2.0
29194,cust29194@gmail.com,Mortgage,4.0
29196,cust29196@gmail.com,Pensions,3.0
29199,cust29199@gmail.com,Securities,3.0
29200,cust29200@gmail.com,Home Account,4.0
29203,cust29203@gmail.com,e-account,1.0
29204,cust29204@gmail.com,Long-term deposits,3.5
29206,cust29206@gmail.com,particular Plus Account,5.0
29207,cust29207@gmail.com,Long-term deposits,5.0
29210,cust29210@gmail.com,Current Accounts,4.0
29211,cust29211@gmail.com,Medium-term deposits,3.5
29212,cust29212@gmail.com,Credit Card,4.0
29213,cust29213@gmail.com,Long-term deposits,4.5
29215,cust29215@gmail.com,Funds,5.0
29217,cust29217@gmail.com,Home Account,3.0
29218,cust29218@gmail.com,Mas particular Account,5.0
29220,cust29220@gmail.com,particular Account,2.5
29223,cust29223@gmail.com,Short-term deposits,4.0
29225,cust29225@gmail.com,Securities,5.0
29228,cust29228@gmail.com,particular Account,4.5
29232,cust29232@gmail.com,Long-term deposits,4.0
29238,cust29238@gmail.com,Payroll,3.0
29239,cust29239@gmail.com,Securities,3.5
29240,cust29240@gmail.com,Payroll,4.0
29245,cust29245@gmail.com,Mas particular Account,4.0
29246,cust29246@gmail.com,Current Accounts,3.5
29247,cust29247@gmail.com,Junior Account,3.0
29248,cust29248@gmail.com,Securities,5.0
29252,cust29252@gmail.com,Pensions,4.0
29253,cust29253@gmail.com,Current Accounts,4.5
29255,cust29255@gmail.com,Home Account,3.0
29256,cust29256@gmail.com,Securities,5.0
29260,cust29260@gmail.com,particular Account,0.5
29262,cust29262@gmail.com,Short-term deposits,4.0
29263,cust29263@gmail.com,Home Account,4.5
29264,cust29264@gmail.com,Pensions,5.0
29265,cust29265@gmail.com,Securities,4.0
29272,cust29272@gmail.com,Direct Debit,4.5
29275,cust29275@gmail.com,Mas particular Account,5.0
29280,cust29280@gmail.com,Direct Debit,3.0
29282,cust29282@gmail.com,e-account,3.0
29289,cust29289@gmail.com,Long-term deposits,4.0
29290,cust29290@gmail.com,Funds,4.0
29291,cust29291@gmail.com,Payroll Account,4.5
29292,cust29292@gmail.com,Payroll,4.5
29293,cust29293@gmail.com,e-account,4.0
29296,cust29296@gmail.com,Mas particular Account,5.0
29297,cust29297@gmail.com,particular Plus Account,4.0
29298,cust29298@gmail.com,Medium-term deposits,5.0
29301,cust29301@gmail.com,Home Account,3.0
29302,cust29302@gmail.com,Direct Debit,3.0
29308,cust29308@gmail.com,Short-term deposits,4.0
29310,cust29310@gmail.com,Pensions,2.5
29312,cust29312@gmail.com,Payroll Account,2.0
29313,cust29313@gmail.com,e-account,5.0
29315,cust29315@gmail.com,Pensions,5.0
29316,cust29316@gmail.com,Short-term deposits,5.0
29318,cust29318@gmail.com,particular Plus Account,3.5
29319,cust29319@gmail.com,Payroll,4.0
29321,cust29321@gmail.com,Loans,5.0
29322,cust29322@gmail.com,Mortgage,3.0
29324,cust29324@gmail.com,Medium-term deposits,3.5
29326,cust29326@gmail.com,Home Account,4.0
29329,cust29329@gmail.com,Current Accounts,3.0
29330,cust29330@gmail.com,Securities,4.0
29331,cust29331@gmail.com,Junior Account,4.0
29332,cust29332@gmail.com,Direct Debit,5.0
29334,cust29334@gmail.com,Current Accounts,5.0
29336,cust29336@gmail.com,Pensions,1.5
29337,cust29337@gmail.com,Long-term deposits,4.0
29339,cust29339@gmail.com,Funds,4.0
29342,cust29342@gmail.com,Securities,3.0
29343,cust29343@gmail.com,particular Plus Account,5.0
29344,cust29344@gmail.com,Payroll,4.0
29347,cust29347@gmail.com,Mortgage,4.5
29354,cust29354@gmail.com,Derivada Account,1.0
29355,cust29355@gmail.com,e-account,2.0
29358,cust29358@gmail.com,Pensions,3.0
29360,cust29360@gmail.com,Funds,4.5
29364,cust29364@gmail.com,Long-term deposits,2.0
29371,cust29371@gmail.com,Credit Card,4.0
29374,cust29374@gmail.com,Pensions,5.0
29379,cust29379@gmail.com,Saving Account,3.0
29381,cust29381@gmail.com,Mortgage,4.0
29382,cust29382@gmail.com,Long-term deposits,4.0
29384,cust29384@gmail.com,Saving Account,2.0
29389,cust29389@gmail.com,Taxes,4.0
29390,cust29390@gmail.com,Derivada Account,4.0
29392,cust29392@gmail.com,Taxes,4.5
29396,cust29396@gmail.com,Home Account,4.0
29397,cust29397@gmail.com,Junior Account,5.0
29398,cust29398@gmail.com,Short-term deposits,3.0
29399,cust29399@gmail.com,Home Account,1.0
29400,cust29400@gmail.com,Payroll Account,4.0
29403,cust29403@gmail.com,Pensions,5.0
29406,cust29406@gmail.com,particular Account,3.0
29407,cust29407@gmail.com,Medium-term deposits,4.0
29408,cust29408@gmail.com,Mortgage,3.0
29410,cust29410@gmail.com,Payroll,4.0
29411,cust29411@gmail.com,Loans,3.0
29413,cust29413@gmail.com,Guarantees,3.5
29414,cust29414@gmail.com,Credit Card,4.0
29422,cust29422@gmail.com,Long-term deposits,0.5
29424,cust29424@gmail.com,Short-term deposits,4.0
29425,cust29425@gmail.com,Derivada Account,3.0
29426,cust29426@gmail.com,Saving Account,5.0
29428,cust29428@gmail.com,Taxes,4.0
29429,cust29429@gmail.com,Derivada Account,4.5
29430,cust29430@gmail.com,Junior Account,4.0
29432,cust29432@gmail.com,Medium-term deposits,3.5
29433,cust29433@gmail.com,Current Accounts,2.5
29435,cust29435@gmail.com,particular Plus Account,3.5
29436,cust29436@gmail.com,Loans,4.0
29437,cust29437@gmail.com,Pensions,5.0
29438,cust29438@gmail.com,Credit Card,2.5
29442,cust29442@gmail.com,Junior Account,2.5
29446,cust29446@gmail.com,Pensions,5.0
29447,cust29447@gmail.com,Guarantees,0.5
29448,cust29448@gmail.com,Mas particular Account,4.5
29450,cust29450@gmail.com,Payroll Account,3.0
29451,cust29451@gmail.com,e-account,4.5
29452,cust29452@gmail.com,Junior Account,4.0
29453,cust29453@gmail.com,Taxes,4.5
29454,cust29454@gmail.com,Long-term deposits,3.0
29456,cust29456@gmail.com,Medium-term deposits,5.0
29457,cust29457@gmail.com,particular Plus Account,3.0
29460,cust29460@gmail.com,Derivada Account,4.0
29461,cust29461@gmail.com,Long-term deposits,5.0
29462,cust29462@gmail.com,Derivada Account,3.0
29464,cust29464@gmail.com,Loans,4.0
29466,cust29466@gmail.com,Medium-term deposits,5.0
29467,cust29467@gmail.com,Payroll Account,5.0
29469,cust29469@gmail.com,e-account,5.0
29471,cust29471@gmail.com,Pensions,4.5
29472,cust29472@gmail.com,Taxes,4.0
29473,cust29473@gmail.com,Short-term deposits,4.0
29476,cust29476@gmail.com,Funds,4.0
29480,cust29480@gmail.com,Loans,5.0
29481,cust29481@gmail.com,Payroll Account,3.0
29483,cust29483@gmail.com,Direct Debit,3.5
29484,cust29484@gmail.com,Pensions,5.0
29485,cust29485@gmail.com,Junior Account,5.0
29490,cust29490@gmail.com,Long-term deposits,4.5
29493,cust29493@gmail.com,Short-term deposits,4.0
29495,cust29495@gmail.com,Derivada Account,3.0
29496,cust29496@gmail.com,Direct Debit,3.0
29497,cust29497@gmail.com,Payroll Account,5.0
29498,cust29498@gmail.com,Securities,2.5
29501,cust29501@gmail.com,Mas particular Account,5.0
29502,cust29502@gmail.com,particular Account,4.0
29505,cust29505@gmail.com,Direct Debit,5.0
29508,cust29508@gmail.com,Payroll,3.5
29509,cust29509@gmail.com,Credit Card,4.5
29510,cust29510@gmail.com,particular Plus Account,1.0
29512,cust29512@gmail.com,Saving Account,4.0
29513,cust29513@gmail.com,particular Plus Account,4.0
29515,cust29515@gmail.com,particular Plus Account,4.0
29516,cust29516@gmail.com,Securities,2.0
29520,cust29520@gmail.com,Derivada Account,4.0
29521,cust29521@gmail.com,Payroll,4.0
29522,cust29522@gmail.com,Guarantees,5.0
29523,cust29523@gmail.com,Loans,4.0
29524,cust29524@gmail.com,Taxes,3.0
29525,cust29525@gmail.com,Junior Account,5.0
29526,cust29526@gmail.com,Pensions,5.0
29528,cust29528@gmail.com,particular Plus Account,3.0
29529,cust29529@gmail.com,Long-term deposits,2.0
29530,cust29530@gmail.com,Junior Account,5.0
29531,cust29531@gmail.com,Saving Account,3.0
29535,cust29535@gmail.com,Payroll Account,4.5
29536,cust29536@gmail.com,Credit Card,4.0
29538,cust29538@gmail.com,Payroll,3.5
29542,cust29542@gmail.com,Payroll Account,5.0
29544,cust29544@gmail.com,Pensions,4.0
29546,cust29546@gmail.com,Payroll,2.5
29547,cust29547@gmail.com,Pensions,4.0
29548,cust29548@gmail.com,Long-term deposits,4.5
29553,cust29553@gmail.com,Securities,4.5
29556,cust29556@gmail.com,particular Account,5.0
29557,cust29557@gmail.com,Saving Account,3.0
29558,cust29558@gmail.com,Short-term deposits,4.5
29560,cust29560@gmail.com,Taxes,4.0
29561,cust29561@gmail.com,Taxes,3.5
29563,cust29563@gmail.com,Credit Card,3.0
29568,cust29568@gmail.com,particular Plus Account,4.0
29570,cust29570@gmail.com,Saving Account,2.5
29572,cust29572@gmail.com,Securities,3.0
29573,cust29573@gmail.com,Funds,3.5
29574,cust29574@gmail.com,Medium-term deposits,3.5
29575,cust29575@gmail.com,Home Account,0.5
29578,cust29578@gmail.com,Taxes,5.0
29580,cust29580@gmail.com,Payroll Account,4.0
29581,cust29581@gmail.com,Mortgage,3.0
29584,cust29584@gmail.com,Pensions,4.0
29586,cust29586@gmail.com,Mortgage,4.5
29587,cust29587@gmail.com,Pensions,4.0
29590,cust29590@gmail.com,Funds,3.0
29591,cust29591@gmail.com,Direct Debit,2.0
29595,cust29595@gmail.com,Payroll Account,2.5
29596,cust29596@gmail.com,Credit Card,5.0
29597,cust29597@gmail.com,Long-term deposits,5.0
29598,cust29598@gmail.com,Securities,4.5
29599,cust29599@gmail.com,Mas particular Account,4.5
29600,cust29600@gmail.com,Pensions,3.5
29605,cust29605@gmail.com,Taxes,4.0
29607,cust29607@gmail.com,Long-term deposits,1.5
29610,cust29610@gmail.com,Credit Card,2.5
29611,cust29611@gmail.com,particular Plus Account,4.0
29619,cust29619@gmail.com,Credit Card,3.5
29623,cust29623@gmail.com,Mas particular Account,4.0
29625,cust29625@gmail.com,particular Plus Account,5.0
29626,cust29626@gmail.com,Funds,3.5
29627,cust29627@gmail.com,Derivada Account,3.0
29630,cust29630@gmail.com,Payroll Account,0.5
29631,cust29631@gmail.com,Loans,2.0
29633,cust29633@gmail.com,Current Accounts,4.0
29636,cust29636@gmail.com,Securities,3.0
29637,cust29637@gmail.com,Loans,3.0
29639,cust29639@gmail.com,Pensions,3.0
29640,cust29640@gmail.com,Funds,5.0
29641,cust29641@gmail.com,Junior Account,3.0
29642,cust29642@gmail.com,Short-term deposits,4.5
29644,cust29644@gmail.com,particular Account,3.0
29645,cust29645@gmail.com,Pensions,5.0
29647,cust29647@gmail.com,Funds,5.0
29648,cust29648@gmail.com,Saving Account,4.0
29649,cust29649@gmail.com,Payroll Account,4.0
29651,cust29651@gmail.com,Saving Account,3.5
29652,cust29652@gmail.com,Pensions,3.0
29653,cust29653@gmail.com,Long-term deposits,3.5
29656,cust29656@gmail.com,Direct Debit,3.0
29660,cust29660@gmail.com,Long-term deposits,4.0
29661,cust29661@gmail.com,Credit Card,3.0
29662,cust29662@gmail.com,particular Plus Account,3.0
29664,cust29664@gmail.com,Guarantees,4.0
29665,cust29665@gmail.com,Securities,4.5
29666,cust29666@gmail.com,Payroll Account,3.0
29668,cust29668@gmail.com,Loans,4.5
29669,cust29669@gmail.com,Current Accounts,2.5
29670,cust29670@gmail.com,Long-term deposits,4.0
29672,cust29672@gmail.com,Funds,3.5
29674,cust29674@gmail.com,Home Account,3.0
29675,cust29675@gmail.com,Guarantees,5.0
29676,cust29676@gmail.com,Saving Account,2.5
29678,cust29678@gmail.com,Securities,4.5
29679,cust29679@gmail.com,Direct Debit,4.0
29680,cust29680@gmail.com,Direct Debit,4.5
29681,cust29681@gmail.com,Loans,5.0
29684,cust29684@gmail.com,Derivada Account,4.0
